6,110,11.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[70312, 71077, 72605, 63434, 64962, 74898],[8670, 2596, 22551, 8385, 922, 978]
6,111,12.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[78124, 78974, 80673, 70482, 72180, 83220],[8670, 2596, 22551, 8385, 922, 978]
6,112,13.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[85937, 86872, 88740, 77530, 79398, 91542],[8670, 2596, 22551, 8385, 922, 978]
6,113,14.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[93749, 94769, 96807, 84579, 86616, 99864],[8670, 2596, 22551, 8385, 922, 978]
6,114,15.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[101562, 102666, 104875, 91627, 93835, 108186],[8670, 2596, 22551, 8385, 922, 978]
6,115,16.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[109374, 110564, 112942, 98675, 101053, 116508],[8670, 2596, 22551, 8385, 922, 978]
6,116,17.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[117187, 118461, 121009, 105723, 108271, 124830],[8670, 2596, 22551, 8385, 922, 978]
6,117,18.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[124999, 126359, 129077, 112772, 115489, 133152],[8670, 2596, 22551, 8385, 922, 978]
6,118,19.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[132812, 134256, 137144, 119820, 122707, 141474],[8670, 2596, 22551, 8385, 922, 978]
6,119,20.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[140624, 142154, 145211, 126868, 129925, 149796],[8670, 2596, 22551, 8385, 922, 978]
6,120,21.0,[1316.0, 728.0, 868.0, 1622.0, 248.0, 233.0],[140624, 142154, 145211, 126868, 129925, 149796],[8670, 2596, 22551, 8385, 922, 978]
7,121,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0]
7,122,3.0,[365.0, 533.0, 316.0, 385.0, 375.0, 331.0],[7812, 8322, 7472, 7727, 7218, 7387],[690, 840, 998, 1170, 514, 997]
7,123,4.0,[383.0, 533.0, 406.0, 499.0, 337.0, 326.0],[15624, 16644, 14945, 15455, 14436, 14775],[857, 840, 1229, 1448, 658, 1170]
7,124,5.0,[383.0, 533.0, 406.0, 499.0, 337.0, 326.0],[23437, 24966, 22418, 23182, 21654, 22163],[857, 840, 1229, 1448, 658, 1170]
7,125,6.0,[366.0, 533.0, 354.0, 456.0, 337.0, 326.0],[31249, 33288, 29891, 30910, 28872, 29551],[1473, 840, 2409, 1619, 658, 1170]
7,126,7.0,[60.0, 533.0, 354.0, 81.0, 337.0, 326.0],[39062, 41610, 37364, 38638, 36090, 36939],[9078, 840, 2409, 9202, 658, 1170]
7,127,8.0,[118.0, 533.0, 354.0, 135.0, 337.0, 326.0],[46874, 49932, 44837, 46365, 43308, 44327],[11952, 840, 2409, 11826, 658, 1170]
7,128,9.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[54687, 58254, 52309, 54093, 50526, 51715],[11952, 840, 2409, 15185, 658, 1170]
7,129,10.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[62499, 66576, 59782, 61820, 57744, 59103],[11952, 840, 2409, 15185, 658, 1170]
7,130,11.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[70312, 74898, 67255, 69548, 64962, 66491],[11952, 840, 2409, 15185, 658, 1170]
7,131,12.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[78124, 83220, 74728, 77276, 72180, 73879],[11952, 840, 2409, 15185, 658, 1170]
7,132,13.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[85937, 91542, 82201, 85003, 79398, 81267],[11952, 840, 2409, 15185, 658, 1170]
7,133,14.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[93749, 99864, 89674, 92731, 86616, 88655],[11952, 840, 2409, 15185, 658, 1170]
7,134,15.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[101562, 108186, 97146, 100459, 93835, 96043],[11952, 840, 2409, 15185, 658, 1170]
7,135,16.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[109374, 116508, 104619, 108186, 101053, 103430],[11952, 840, 2409, 15185, 658, 1170]
7,136,17.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[117187, 124830, 112092, 115914, 108271, 110818],[11952, 840, 2409, 15185, 658, 1170]
7,137,18.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[124999, 133152, 119565, 123641, 115489, 118206],[11952, 840, 2409, 15185, 658, 1170]
7,138,19.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[132812, 141474, 127038, 131369, 122707, 125594],[11952, 840, 2409, 15185, 658, 1170]
7,139,20.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[140624, 149796, 134511, 139097, 129925, 132982],[11952, 840, 2409, 15185, 658, 1170]
7,140,21.0,[118.0, 533.0, 354.0, 221.0, 337.0, 326.0],[140624, 149796, 134511, 139097, 129925, 132982],[11952, 840, 2409, 15185, 658, 1170]
8,141,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0]
8,142,3.0,[174.0, 477.0, 297.0, 319.0, 298.0, 370.0],[7218, 8067, 7982, 7303, 8152, 8322],[803, 570, 540, 1920, 630, 690]
8,143,4.0,[174.0, 477.0, 297.0, 319.0, 298.0, 370.0],[14436, 16134, 15964, 14606, 16304, 16644],[803, 570, 540, 1920, 630, 690]
8,144,5.0,[174.0, 374.0, 270.0, 304.0, 298.0, 350.0],[21654, 24201, 23947, 21909, 24456, 24966],[803, 986, 1129, 2716, 630, 1020]
8,145,6.0,[174.0, 618.0, 403.0, 304.0, 298.0, 377.0],[28872, 32269, 31929, 29212, 32608, 33288],[803, 1855, 1910, 2716, 630, 1948]
8,146,7.0,[174.0, 912.0, 258.0, 304.0, 298.0, 585.0],[36090, 40336, 39911, 36515, 40761, 41610],[803, 6766, 3857, 2716, 630, 6442]
8,147,8.0,[174.0, 984.0, 258.0, 304.0, 497.0, 555.0],[43308, 48403, 47894, 43818, 48913, 49932],[803, 7942, 3857, 2716, 660, 7706]
8,148,9.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[50526, 56471, 55876, 51121, 57065, 58254],[803, 21656, 3857, 2716, 660, 10341]
8,149,10.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[57744, 64538, 63858, 58424, 65217, 66576],[803, 21656, 3857, 2716, 660, 10341]
8,150,11.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[64962, 72605, 71841, 65727, 73369, 74898],[803, 21656, 3857, 2716, 660, 10341]
8,151,12.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[72180, 80673, 79823, 73030, 81522, 83220],[803, 21656, 3857, 2716, 660, 10341]
8,152,13.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[79398, 88740, 87806, 80333, 89674, 91542],[803, 21656, 3857, 2716, 660, 10341]
8,153,14.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[86616, 96807, 95788, 87636, 97826, 99864],[803, 21656, 3857, 2716, 660, 10341]
8,154,15.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[93835, 104875, 103770, 94939, 105978, 108186],[803, 21656, 3857, 2716, 660, 10341]
8,155,16.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[101053, 112942, 111753, 102242, 114131, 116508],[803, 21656, 3857, 2716, 660, 10341]
8,156,17.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[108271, 121009, 119735, 109545, 122283, 124830],[803, 21656, 3857, 2716, 660, 10341]
8,157,18.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[115489, 129077, 127717, 116848, 130435, 133152],[803, 21656, 3857, 2716, 660, 10341]
8,158,19.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[122707, 137144, 135700, 124151, 138587, 141474],[803, 21656, 3857, 2716, 660, 10341]
8,159,20.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[129925, 145211, 143682, 131454, 146739, 149796],[803, 21656, 3857, 2716, 660, 10341]
8,160,21.0,[174.0, 652.0, 258.0, 304.0, 497.0, 417.0],[129925, 145211, 143682, 131454, 146739, 149796],[803, 21656, 3857, 2716, 660, 10341]
9,161,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0]
9,162,3.0,[332.0, 596.0, 378.0, 139.0, 256.0, 359.0],[7472, 7387, 6793, 7982, 6793, 8152],[840, 540, 1110, 692, 720, 1264]
9,163,4.0,[726.0, 596.0, 378.0, 139.0, 223.0, 359.0],[14945, 14775, 13586, 15964, 13586, 16304],[6447, 540, 1110, 692, 5643, 1264]
